acousticness,danceability,energy,speechiness,valence,BPM,song_title,artists,artists_url,date_added,album_cover,popularity,url,date_added_year
0.00338,0.865,0.496,0.126,0.174,127.988,Toca (feat. Timmy Trumpet & KSHMR),"Carnage,Timmy Trumpet,KSHMR","7CCjtD0hCK005Bvg2WG1a7,0CbeG1224FS58EUx4tPevZ,2wX6xSig4Rig5kZU6ePlWe",2018-05-05,https://i.scdn.co/image/ab67616d0000b27320cd9fd1d92a34aef2cb7677,42,3xcMEY6lVtFCJ5kLf9mFNK,2018
0.0945,0.593,0.869,0.0575,0.173,128.003,Won't Stop Rocking,"R3HAB,Headhunterz","6cEuCEZu7PAE9ZSzLLc2oQ,6C0KWmCdqrLU2LzzWBPbOy",2018-05-05,https://i.scdn.co/image/ab67616d0000b273678cd9d3b0655cadd0368c0a,58,20Q0qLW27rm9Pq2pO1bwzK,2018
0.0609,0.398,0.942,0.319,0.336,102.113,Put EM Up,W&W,2rTo8KIkBTFjQS7VvaKYQ4,2018-05-05,https://i.scdn.co/image/ab67616d0000b2738fb16768e07d17b71078e5c8,40,3VZ9fRU9Eg7QFiTh7RKzPw,2018
0.0863,0.649,0.716,0.0349,0.163,99.988,Let Me Love You,"DJ Snake,Justin Bieber","540vIaP2JwjQb9dm3aArA4,1uNFoZAHBGtllmzznpCI3s",2018-05-05,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,85,0lYBSQXN6rCTvUZvg9S0lU,2018
0.159,0.554,0.779,0.0466,0.209,79.979,Here Comes The Night,"DJ Snake,Mr Hudson","540vIaP2JwjQb9dm3aArA4,1zV9UjTUevjp5VUddqIUUn",2018-05-05,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,52,1CpCIb8zybdjskLQRL6rEC,2018
0.0555,0.577,0.934,0.178,0.393,125.923,Sober,"DJ Snake,JRY","540vIaP2JwjQb9dm3aArA4,6r514fXAl2fe5cHF6HKOHW",2018-05-05,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,47,6NsxPxFzZ18TKBcTgxX3dh,2018
0.00528,0.64,0.94,0.0795,0.243,127.995,Party Till We Die (feat. Andrew W.K.),"MAKJ,Timmy Trumpet,Andrew W.K.","3PtCud9dIdOv4exrzdZZ1C,0CbeG1224FS58EUx4tPevZ,4YJR4xviDKHoelt9WKHlBa",2018-05-05,https://i.scdn.co/image/ab67616d0000b2735f0e0f532f1f682928797a9b,66,5AEs83CYoPApEjYEJGbTuJ,2018
0.124,0.724,0.804,0.0448,0.306,124.987,Wolves,"Selena Gomez,Marshmello","0C8ZW7ezQVs4URX5aX7Kqx,64KEffDW9EtZ1y2vBYgq8T",2018-05-05,https://i.scdn.co/image/ab67616d0000b273307910d4242c0d6b1fedf955,83,0tBbt8CrmxbjRP0pueQkyU,2018
0.0309,0.758,0.448,0.103,0.373,77.176,God's Plan,Drake,3TVXtAsR1Inumwj472S9r4,2018-05-05,https://i.scdn.co/image/ab67616d0000b2735e8f046078b784e6f8502008,1,2XW4DbS6NddZxRPm5rMCeY,2018
0.604,0.477,0.599,0.031,0.295,160.056,預謀邂逅,A Si,4yamiVzQPYBb02ceSu0jaI,2018-05-05,https://i.scdn.co/image/ab67616d0000b273610a6769e7cd3c1030763cdb,0,5OzqzVngu2nzcvmRwyOlFu,2018
0.0119,0.537,0.749,0.109,0.299,100.088,Body to Body,"Mike Perry,Imani Williams","6lB8vOoI4DRrrVxXwuV19c,7bFuEkk1929rDOdLywT3rn",2018-05-04,https://i.scdn.co/image/ab67616d0000b273b92f78521495f4fdf0417291,6,3qyeNnFY67zX6VmmIbzPsL,2018
0.0225,0.632,0.575,0.029,0.188,90.037,The Ocean (feat. Shy Martin),"Mike Perry,SHY Martin","6lB8vOoI4DRrrVxXwuV19c,7eCmccnRwPmRnWPw61x6jM",2018-05-04,https://i.scdn.co/image/ab67616d0000b2737f401862bfe87b552a75308d,74,2CPqh63wRVscbceKcPxwvv,2018
0.0354,0.463,0.889,0.126,0.21,127.973,Lean On - Tiësto & MOTi Remix,"Major Lazer,MØ,DJ Snake,Tiësto,MOTi","738wLrAtLtCtFOLvQBXOXp,0bdfiayQAKewqEvaU6rXCv,540vIaP2JwjQb9dm3aArA4,2o5jDhtHVPhrJdv3cEQ99Z,1vo8zHmO1KzkuU9Xxh6J7W",2018-05-02,https://i.scdn.co/image/ab67616d0000b273fda76ca14b25df7b6d6b2550,0,3D5PZvc25TDHS04JDMVO56,2018
0.0409,0.694,0.574,0.0265,0.77,116.048,甜甜的,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,2018-05-02,https://i.scdn.co/image/ab67616d0000b2735bb3a0dcc85592b2085b5985,50,26kwIhnNn6vyDjTRkRs5XD,2018
0.00593,0.782,0.643,0.0431,0.619,123.929,Tired - Alan Walker Remix,"Alan Walker,Gavin James","7vk5e3vY1uw9plTHJAMwjN,25tMQOrIU4LlUo6Sv8v5SE",2018-05-01,https://i.scdn.co/image/ab67616d0000b273bd6315a8b3d371b710f2e986,39,4r4KRCEIIsygtzDEQoc6NQ,2018
0.00507,0.488,0.956,0.469,0.268,127.91,Mandala (feat. Mitika) - Official Sunburn 2016 Anthem Extended,"KSHMR,Marnik,Mitika","2wX6xSig4Rig5kZU6ePlWe,6S3KljEiIOWoLMUyZrkQUc,28Ec4QPpri43iouet8mDvl",2018-04-30,https://i.scdn.co/image/ab67616d0000b2734393cbb54207e61108025c6f,0,7n9aNG6bEp8WQFglJGdf8c,2018
0.00137,0.593,0.914,0.0363,0.0381,128.015,Animals - Radio Edit,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,2018-04-30,https://i.scdn.co/image/ab67616d0000b273a8bbffaf052fb56c20c180e1,62,65G7XDGcybJiGywSCXJiL5,2018
0.0287,0.414,0.857,0.0808,0.348,128.024,Blame (feat. John Newman),"Calvin Harris,John Newman","7CajNmpbOovFoOoasH2HaY,34v5MVKeQnIo0CWYMbbrPf",2018-04-30,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,79,07nH4ifBxUB4lZcsf44Brn,2018
0.000816,0.688,0.887,0.158,0.0399,126.029,Make up Your Mind,"Martin Garrix,Florian Picasso","60d24wfXkVzDSfLS6hyCjZ,4GWqzTTt2uA9Ms6HfUhWUn",2018-04-30,https://i.scdn.co/image/ab67616d0000b2738cbd9168d21d8818e790a4d8,38,1lq8d5X2Ic0hx4t3bNDXqQ,2018
0.000636,0.597,0.931,0.0329,0.267,128.031,Byte,"Martin Garrix,Brooks","60d24wfXkVzDSfLS6hyCjZ,4mHAu7NX2UNsnGXjviBD9e",2018-04-30,https://i.scdn.co/image/ab67616d0000b273a6110d896d56e29d019324c1,56,20hsdn8oITBsuWNLhzr5eh,2018
0.109,0.501,0.519,0.0409,0.168,133.99,In the Name of Love,"Martin Garrix,Bebe Rexha","60d24wfXkVzDSfLS6hyCjZ,64M6ah0SkkRsnPGtGiRAbb",2018-04-30,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,80,23L5CiUhw2jV1OIMwthR3S,2018
0.31,0.579,0.736,0.0527,0.613,127.999,Waiting For Love,Avicii,1vCWHaC5f2uS3yhpwWbIA6,2018-04-30,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,83,2P4OICZRVAQcYAV2JReRfj,2018
0.0125,0.491,0.607,0.0668,0.166,176.112,Sing Me to Sleep,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,2018-04-30,https://i.scdn.co/image/ab67616d0000b27325d3bdf7a569b926dab0f151,61,2Fjz5ZC5BvFdCqcnTZ3ilH,2018
0.0428,0.69,0.876,0.059,0.493,123.994,Tired,"Alan Walker,Gavin James","7vk5e3vY1uw9plTHJAMwjN,25tMQOrIU4LlUo6Sv8v5SE",2018-04-30,https://i.scdn.co/image/ab67616d0000b273c311619d7b02d5c4a6c167f2,67,3b5Li4QKDVBx1x7fQuu54a,2018
0.0215,0.653,0.658,0.0304,0.219,99.99,Paris,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,2018-04-30,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94,76,72jbDTw1piOOj770jWNeaG,2018
0.517,0.379,0.437,0.0289,0.273,96.059,你不在 (Live),Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt,2018-04-30,https://i.scdn.co/image/ab67616d0000b273c1f0192bbd4882999e067ee7,23,5YzAPN98vJIYtQH99i0RbH,2018
0.118,0.521,0.523,0.029,0.235,115.483,心跳,Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt,2018-04-30,https://i.scdn.co/image/ab67616d0000b273c1f0192bbd4882999e067ee7,0,0CEkwLFSjvegRX0S5dQ7Um,2018
0.276,0.547,0.567,0.0242,0.399,137.13,晴天,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,2018-04-29,https://i.scdn.co/image/ab67616d0000b2730629b1a5bb7437d50b8a9667,63,0F02KChKwbcQ3tk4q1YxLH,2018
0.313,0.699,0.768,0.0421,0.422,113.979,Hypnotized,DEAMN,1Q50Y9cXWlkNEG6gJfUP1e,2018-04-29,https://i.scdn.co/image/ab67616d0000b273ab51910c8ff691d0e9a5d5fd,0,4lWZDsHPSdsGcqQ99frgb5,2018
0.0247,0.705,0.903,0.0282,0.472,108.914,Sign,DEAMN,1Q50Y9cXWlkNEG6gJfUP1e,2018-04-29,https://i.scdn.co/image/ab67616d0000b273ab51910c8ff691d0e9a5d5fd,0,4ZVSSE2JUJwsyTukDwjoT6,2018
0.421,0.723,0.934,0.0379,0.793,122.004,Save Me,DEAMN,1Q50Y9cXWlkNEG6gJfUP1e,2018-04-29,https://i.scdn.co/image/ab67616d0000b273ab51910c8ff691d0e9a5d5fd,0,4hgYZU5yp5P9Zx50VTnioR,2018
0.136,0.707,0.832,0.0255,0.391,105.008,Give Me Your Love,DEAMN,1Q50Y9cXWlkNEG6gJfUP1e,2018-04-29,https://i.scdn.co/image/ab67616d0000b273ab51910c8ff691d0e9a5d5fd,0,4WGu8MVUfPr8AdZfETALEq,2018
0.469,0.722,0.795,0.0334,0.505,104.973,Ecstasy,DEAMN,1Q50Y9cXWlkNEG6gJfUP1e,2018-04-27,https://i.scdn.co/image/ab67616d0000b273991a4e288f56d9f1d4b2d97e,0,6zuVc1BlQXplaApC40bl13,2018
0.0688,0.786,0.853,0.0816,0.45,125.034,As If It's Your Last,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,2018-04-27,https://i.scdn.co/image/ab67616d0000b273d9ac4a9970da8f98ce2e2b35,1,1Zyd6zQnC6XIIzmg3hP7Ot,2018
0.0231,0.281,0.784,0.0548,0.356,179.114,All Night - Alan Walker Remix,"Steve Aoki,Lauren Jauregui,Alan Walker","77AiFEVeAVj2ORpC85QVJs,3J0BpFVUc9LeOIVeN5uNhU,7vk5e3vY1uw9plTHJAMwjN",2018-04-27,https://i.scdn.co/image/ab67616d0000b273a1adb62a2c9c8ce68e359d4e,35,3j13XU2P8faAYDcJ9w0aci,2018
0.0196,0.661,0.921,0.059,0.224,114.941,Give Me Love,"Don Diablo,Calum Scott","1l2ekx5skC4gJH8djERwh1,6ydoSd3N2mwgwBHtF6K7eX",2018-04-25,https://i.scdn.co/image/ab67616d0000b273f8aff07d665e879ecbf4da64,50,6dnuiEx1GXh1G1Rpehj0Dn,2018
0.0228,0.803,0.947,0.0583,0.549,128.01,Coming Home,"Tiësto,Mesto","2o5jDhtHVPhrJdv3cEQ99Z,0RViEWnZO2VhmY4oI0PhF9",2018-04-24,https://i.scdn.co/image/ab67616d0000b2739b83044c0b184483dcafd67d,0,4Ium8ruFwyhmFNR5i18pBr,2018
0.0998,0.594,0.834,0.0963,0.473,127.935,Wildcard (feat. Sidnie Tipton),"KSHMR,Sidnie Tipton","2wX6xSig4Rig5kZU6ePlWe,1q4zUzqEWKe8YvpI9OxKqL",2018-04-24,https://i.scdn.co/image/ab67616d0000b2730cb7d8858f8239f0a5c65775,0,7yz7xxHAG4ChgrSeMvIXIo,2018
0.715,0.674,0.413,0.0351,0.206,139.976,Runaway,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,2018-04-22,https://i.scdn.co/image/ab67616d0000b2739fc4cfa5a227d36f9bbf19c7,56,7oHijHxh7cI40fNC4S619V,2018
0.0686,0.75,0.604,0.0381,0.233,124.002,Bleu,Worakls,5RPzPJCg4ER1LzQkorZ31p,2018-04-22,https://i.scdn.co/image/ab67616d0000b273d8d9b0542017fcd123326927,0,4ZAD9GzfwZH1ctLfi0mK2I,2018
0.00293,0.276,0.796,0.0579,0.26,199.526,Shelter,"Porter Robinson,Madeon","3dz0NnIZhtKKeXZxLOxCam,4pb4rqWSoGUgxm63xmJ8xc",2018-04-20,https://i.scdn.co/image/ab67616d0000b2730b4df34612f851b639959f9a,69,2CgOd0Lj5MuvOqzqdaAXtS,2018
0.0166,0.527,0.835,0.0433,0.654,125.983,The Nights,Avicii,1vCWHaC5f2uS3yhpwWbIA6,2018-04-20,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,88,0ct6r3EGTcMLPtrXHDvVjc,2018
0.00401,0.606,0.941,0.0895,0.396,128.018,Game Over,"Martin Garrix,LOOPERS","60d24wfXkVzDSfLS6hyCjZ,0Aemly9h57T2sLKpkNq409",2018-04-20,https://i.scdn.co/image/ab67616d0000b273180355b7182b2c229efccda4,52,5Zpe48RJ5Vs1YuFRodYdeS,2018
0.00949,0.722,0.687,0.0556,0.619,128.013,Pursuit Of Happiness - Extended Steve Aoki Remix,"Kid Cudi,MGMT,Ratatat,Steve Aoki","0fA0VVWsXO9YnASrzqfmYu,0SwO7SWeDHJijQ3XNS7xEE,57dN52uHvrHOxijzpIgu3E,77AiFEVeAVj2ORpC85QVJs",2018-04-20,https://i.scdn.co/image/ab67616d0000b273fe7908b7666690bf4e83ce14,79,5PX4uS1LqlWEPL69phPVQQ,2018
0.208,0.728,0.947,0.0458,0.209,130.007,The Hum,"Dimitri Vegas & Like Mike,Ummet Ozcan","73jBynjsVtofjRpdpRAJGk,7e1BNCygl2Gf7CX8LrByPv",2018-04-20,https://i.scdn.co/image/ab67616d0000b273e6558afa066c810362ef3d9f,52,0Gc1AVYqYOR522Nvz68dsT,2018
0.00171,0.721,0.925,0.196,0.37,111.958,Need You,"Dillon Francis,NGHTMRE","5R3Hr2cnCCjt220Jmt2xLf,76M2Ekj8bG8W7X2nbx2CpF",2018-04-20,https://i.scdn.co/image/ab67616d0000b27367f3bf0acc38d7bf955f688c,46,20UdW4qyeOmKa9YaOcv9WX,2018
0.0825,0.58,0.957,0.0523,0.593,125.926,Black Mirror (Dirty Werk Remix),"Sophie Simmons,Dirty Werk","7AOCUMe3rKW4o3uADBNwVy,6c0wu7teD97tf3Xia6V7bU",2018-04-18,https://i.scdn.co/image/ab67616d0000b273c1130bfa4fcaf6bdc03dfafb,20,7DG0GWRbL5ep5WV3hJ5SmM,2018
0.0365,0.537,0.848,0.0313,0.498,128.023,Cool,"Alesso,Roy English","4AVFqumd2ogHFlRbKIjp1t,1m42JiZ7Rv8D7Lc7FTSWAR",2018-04-18,https://i.scdn.co/image/ab67616d0000b273b804bbd11f864902d452b3a7,60,2ToIksTPpJ4csKPEOdUEyM,2018
2.59e-05,0.663,0.951,0.138,0.0396,128.154,Show Me,"Tiësto,DallasK","2o5jDhtHVPhrJdv3cEQ99Z,7uas0F5EhsZg6KDJ7yy7rW",2018-04-18,https://i.scdn.co/image/ab67616d0000b273de5f51296e162e8ec5d56899,43,5dpHUPhXfwtEG1yQO1xGXH,2018
0.000761,0.567,0.813,0.0464,0.0684,128.139,Kashmir,KSHMR,2wX6xSig4Rig5kZU6ePlWe,2018-04-18,https://i.scdn.co/image/ab67616d0000b273de5f51296e162e8ec5d56899,39,3B9vTRw3RacMdUCr2NQDMl,2018
0.0254,0.668,0.91,0.225,0.577,125.812,Cutting Shapes,Don Diablo,1l2ekx5skC4gJH8djERwh1,2018-04-16,https://i.scdn.co/image/ab67616d0000b2739c460f7b610aabec88f3fbef,0,5vMAKJ78vhNtvbIKz4yeIY,2018
0.0074,0.652,0.951,0.0556,0.37,128.061,Boomerang,"Brooks,GRX","4mHAu7NX2UNsnGXjviBD9e,2xgAJkalFHfceCNGETOkyM",2018-04-16,https://i.scdn.co/image/ab67616d0000b273077d7940376773bfc37f09d8,54,6Gw2dHX6FsQcIuiWxe0vWk,2018
0.0214,0.654,0.711,0.0383,0.198,127.957,The Spectre,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,2018-04-16,https://i.scdn.co/image/ab67616d0000b273a6a151ed88a170ae3a81eff5,75,2DGa7iaidT5s0qnINlwMjJ,2018
0.0271,0.514,0.878,0.038,0.249,125.988,Dreamer - Matisse & Sadko Remix,"Axwell /\ Ingrosso,Matisse & Sadko","2XnBwblw31dfGnspMIwgWz,2QMCcKIPHnjQaPPgoEst88",2018-04-16,https://i.scdn.co/image/ab67616d0000b27320ca5a7ca51559d75122529b,59,6Bz6Rsp8GyeK4yL7APYYX3,2018
0.0164,0.643,0.817,0.0472,0.381,128.119,Fireflies (feat. Luciana),"Bassjackers,Luciana","6xQvQwZQQuq9R3TdPNbcR8,4ugGMtXC28CVR5hlYJy9wV",2018-04-16,https://i.scdn.co/image/ab67616d0000b2739c8bcb14d6f29a01b2586469,58,5hvoedbyY9mLFsaxxP5oi7,2018
0.0234,0.539,0.825,0.0678,0.233,127.95,Survivors (feat. Haris) - Radio Edit,"Hardwell,Dannic,Haris","6BrvowZBreEkXzJQMpL174,1PFc84GHTYPL0G12JHh9Mc,6tE3YSDrBq015UZTxh9Zki",2018-04-16,https://i.scdn.co/image/ab67616d0000b273fffad106a081a98f563791e8,0,06EYeMQY1wmjHfMr3mDT0M,2018
0.0719,0.424,0.508,0.0615,0.208,100.287,Stay With Me,Kasbo,1ikID9RZZMvkuBGDWrqajq,2018-04-15,https://i.scdn.co/image/ab67616d0000b2732fa664d9cb5f838d11cbd998,33,3xbxh3LW9v6E3wn1AwUJfe,2018
0.000973,0.653,0.934,0.295,0.561,127.029,So Much Love,"Muzzaik,Stadiumx","24p18ZRiWWS3GmR4J1QrNp,0DRf6JJDQnRnz0Yp209CmH",2018-04-15,https://i.scdn.co/image/ab67616d0000b2733dd9c7ffd49533eb231ae3c9,0,13HEIb4DeOsMN8x8SxhzN8,2018
0.052,0.761,0.928,0.0644,0.0398,126.071,Momentum,Don Diablo,1l2ekx5skC4gJH8djERwh1,2018-04-15,https://i.scdn.co/image/ab67616d0000b27303b838d4f1ae932b9b943ab7,0,0oG8ldcaN9vQIk2TMLmloS,2018
0.0164,0.886,0.84,0.0502,0.203,123.035,BOOM,"Tiësto,Sevenn,Gucci Mane","2o5jDhtHVPhrJdv3cEQ99Z,7bNqXqIrIfwJnipx7oGeU4,13y7CgLHjMVRMDqxdx0Xdo",2018-04-15,https://i.scdn.co/image/ab67616d0000b2739d37d1aba5ae9b00ade41865,73,6iC7vapdKp0XlKhxOkp8QJ,2018
0.0785,0.589,0.971,0.103,0.708,128.015,Ain't a Party (feat. Harrison) - Radio Edit,"David Guetta,GLOWINTHEDARK,Harrison","1Cs0zKBU1kc0i8ypK3B9ai,2gLZZdgHD8ZbSAB2qQkr3P,58O8UPrTdl4u2buM0skj94",2018-04-15,https://i.scdn.co/image/ab67616d0000b2736a2ffd2bc4bbd8fd7ab42e3c,50,0ovkF7guujkfu2yRLnUS0b,2018
0.0282,0.674,0.915,0.0411,0.78,126.038,No Money,Galantis,4sTQVOfp9vEMCemLw50sbu,2018-04-15,https://i.scdn.co/image/ab67616d0000b27371340c55289f59acb3ecd40f,73,6M6Tk58pQvABy6ru66dY3d,2018
0.061,0.655,0.892,0.129,0.627,100.03,My Last (feat. 로꼬 Loco & Gray),"Jay Park,GRAY,Loco","4XDi67ZENZcbfKnvMnTYsI,3kPEBSt7qgVoRZSbIXMr7W,2e4G04F77jxVuDYo44TCSm",2018-04-15,https://i.scdn.co/image/ab67616d0000b273877322516d7ca20e5702f2ec,0,0gJuzd44IqrWaPMJ7z9O0k,2018
0.000629,0.654,0.83,0.0366,0.548,124.989,Red Lights,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,2018-04-15,https://i.scdn.co/image/ab67616d0000b2734ca8d06b996fb365b62d3d9c,70,5L2l7mI8J1USMzhsmdjat9,2018
0.375,0.4,0.724,0.253,0.43,96.782,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],"Jay Park,Hoody,Loco","4XDi67ZENZcbfKnvMnTYsI,7lXgbtBDcCRbfc5f8FhGUL,2e4G04F77jxVuDYo44TCSm",2018-04-15,https://i.scdn.co/image/ab67616d0000b2736a28bb33c899239e43a26e42,0,6jLsYKGOBRBRvdowIzuyUf,2018
0.288,0.547,0.588,0.0246,0.183,143.922,不能說的秘密,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,2018-04-13,https://i.scdn.co/image/ab67616d0000b27371ee67fe26338cddbb9dc902,56,5mktG3zst5SVxAiVHY4j6C,2018
0.553,0.505,0.63,0.125,0.375,139.712,說散就散,JC 陳詠桐,757epCpvbpqyBoMMzbIC3g,2018-04-13,https://i.scdn.co/image/ab67616d0000b273ae1553e6784791b96c2d0ab7,0,3CE1HoJJ0FVKo7JHsWIuvC,2018
0.421,0.36,0.465,0.0337,0.205,169.845,體面(電影《前任3:再見前任》插曲),Kelly Yu,5R56NYbLCC2HpOwlYBnmeN,2018-04-13,https://i.scdn.co/image/ab67616d0000b2733c8d158effaa318e202d7d69,61,7cE5ehlKJ3L9Ejhzm3udcF,2018
0.607,0.614,0.379,0.0476,0.201,107.989,Photograph,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2018-04-13,https://i.scdn.co/image/ab67616d0000b273d08209944468440145f01524,67,6fxVffaTuwjgEk5h9QyRjy,2018
0.163,0.599,0.448,0.0232,0.168,95.05,Perfect,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2018-04-13,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,89,0tgVpDi06FyKpA1z0VMD4v,2018
0.00886,0.54,0.557,0.0259,0.287,75.035,All of the Stars,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2018-04-13,https://i.scdn.co/image/ab67616d0000b273d08209944468440145f01524,59,3Th56VIq2sEaEmPPETu7p5,2018
0.048,0.634,0.927,0.136,0.35,128.016,Split (Only U),"Tiësto,The Chainsmokers","2o5jDhtHVPhrJdv3cEQ99Z,69GGBxA162lTqCwzJG5jLp",2018-04-11,https://i.scdn.co/image/ab67616d0000b273ebdfc63f8a27ced0c4c4aac1,0,5zwBmW0IbXpIA84cVHDGhe,2018
0.66,0.533,0.579,0.0304,0.341,136.072,Bed Of Roses,"Afrojack,Stanaj","4D75GcNG95ebPtNvoNVXhz,3zrUX1hQrUB9aXcOiyQLmN",2018-04-11,https://i.scdn.co/image/ab67616d0000b2739cba64633a1f4d9fc509dd03,42,0jb8yv9BI9BEOPDBXiwTnc,2018
0.199,0.631,0.927,0.0332,0.465,123.962,This Is What You Came For (feat. Rihanna),"Calvin Harris,Rihanna","7CajNmpbOovFoOoasH2HaY,5pKCCKE2ajJHZ9KAiaK11H",2018-04-10,https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf,82,0azC730Exh71aQlOt9Zj3y,2018
0.00537,0.58,0.846,0.0573,0.366,129.998,I Want You To Know,"Zedd,Selena Gomez","2qxJFvFYMEDqd7ui6kSAcq,0C8ZW7ezQVs4URX5aX7Kqx",2018-04-10,https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d,70,1JDIArrcepzWDTAWXdGYmP,2018
0.378,0.728,0.616,0.0645,0.508,99.962,Starving,"Hailee Steinfeld,Grey,Zedd","5p7f24Rk5HkUZsaS3BLG5F,4lDBihdpMlOalxy1jkUbPl,2qxJFvFYMEDqd7ui6kSAcq",2018-04-10,https://i.scdn.co/image/ab67616d0000b2730506a838892be6229dca857b,80,4Ce37cRWvM1vIGGynKcs22,2018
0.0398,0.509,0.781,0.072,0.176,128.0,Clarity,"Zedd,Foxes","2qxJFvFYMEDqd7ui6kSAcq,7qRll6DYV06u2VuRPAVqug",2018-04-10,https://i.scdn.co/image/ab67616d0000b273941dd3b3343d9cb9329d37bf,78,60wwxj6Dd9NJlirf84wr2c,2018
0.0079,0.628,0.833,0.0282,0.56,128.003,Beautiful Now,"Zedd,Jon Bellion","2qxJFvFYMEDqd7ui6kSAcq,50JJSqHUf2RQ9xsHs0KMHg",2018-04-10,https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d,73,2ISSQPb9LHHiV6ng2NXosL,2018
0.253,0.69,0.622,0.0622,0.544,102.04,Stay,"Zedd,Alessia Cara","2qxJFvFYMEDqd7ui6kSAcq,2wUjUUtkb5lvLKcGKsKqsR",2018-04-10,https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46,79,6uBhi9gBXWjanegOb2Phh0,2018
0.0736,0.608,0.798,0.0432,0.501,92.943,Cold Water,"Major Lazer,Justin Bieber,MØ","738wLrAtLtCtFOLvQBXOXp,1uNFoZAHBGtllmzznpCI3s,0bdfiayQAKewqEvaU6rXCv",2018-04-10,https://i.scdn.co/image/ab67616d0000b2733d2ab503fa064e2050a7d115,71,7zsXy7vlHdItvUSH8EwQss,2018
0.000351,0.631,0.939,0.0363,0.452,127.992,Tremor - Sensation 2014 Anthem,"Dimitri Vegas & Like Mike,Martin Garrix","73jBynjsVtofjRpdpRAJGk,60d24wfXkVzDSfLS6hyCjZ",2018-04-10,https://i.scdn.co/image/ab67616d0000b2733d4c4f98c46de67b2d700ea5,63,6AE0G24YXnDyEgE4L0efpB,2018
0.0435,0.713,0.802,0.0561,0.343,100.001,Roses,"The Chainsmokers,ROZES","69GGBxA162lTqCwzJG5jLp,6jsjhAEteAlY0vCiLvMLBA",2018-04-09,https://i.scdn.co/image/ab67616d0000b2738d2cfad007b9431f48aef135,77,3vv9phIu6Y1vX3jcqaGz5Z,2018
0.00125,0.614,0.972,0.088,0.411,127.966,Bad (feat. Vassy) - Radio Edit,"David Guetta,Showtek,VASSY","1Cs0zKBU1kc0i8ypK3B9ai,3gk0OYeLFWYupGFRHqLSR7,7HqEmV7FeCi16bQyHMpIrF",2018-04-09,https://i.scdn.co/image/ab67616d0000b27322f21ef4e9da48c31170a418,54,06dT0EYXrhRQV1MsvWhNGv,2018
0.213,0.646,0.823,0.0394,0.418,128.035,Outside (feat. Ellie Goulding),"Calvin Harris,Ellie Goulding","7CajNmpbOovFoOoasH2HaY,0X2BH1fck6amBIoJhDVmmJ",2018-04-09,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,81,7MmG8p0F9N3C4AXdK6o6Eb,2018
0.107,0.67,0.585,0.0354,0.447,110.03,Now Or Never,Halsey,26VFTg2z8YR0cCuwLzESi2,2018-04-09,https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210,70,7i2DJ88J7jQ8K7zqFX2fW8,2018
0.535,0.752,0.505,0.253,0.419,91.97,I Like Me Better,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2018-04-09,https://i.scdn.co/image/ab67616d0000b273fab48816b625e2a77a732400,5,1wjzFQodRWrPcQ0AnYnvQ9,2018
0.414,0.748,0.524,0.0338,0.661,95.01,Closer,"The Chainsmokers,Halsey","69GGBxA162lTqCwzJG5jLp,26VFTg2z8YR0cCuwLzESi2",2018-04-09,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453,88,7BKLCZ1jbUBVqRi2FVlTVw,2018
